CustomerID,Recency,Frequency,MonetaryValue,R_Score,F_Score,M_Score,RFM_Score,Segment
14555,57,2,324.14,2,2,2,222,低价值客户
14557,85,1,788.38,2,1,3,213,低价值客户
14560,7,22,2237.77,4,4,4,444,高价值新客户
14561,76,3,1080.76,2,3,3,233,中价值客户
14562,4,18,5074.77,4,4,4,444,高价值新客户
14565,96,4,3099.12,2,3,4,234,中价值客户
14566,111,1,1432.0,2,1,3,213,低价值客户
14567,57,2,1530.3600000000001,2,2,3,223,低价值客户
14569,1,1,227.39,4,1,1,411,新客户
14570,281,2,218.06,1,2,1,121,低价值客户
14572,3,7,2832.84,4,4,4,444,高价值新客户
14573,180,9,1653.42,1,4,3,143,中价值客户
14576,372,1,35.400000000000006,1,1,1,111,低价值客户
14577,13,4,859.71,4,3,3,433,高价值新客户
14578,3,1,168.63,4,1,1,411,新客户
14581,17,1,138.6,4,1,1,411,新客户
14582,41,1,114.11,3,1,1,311,潜力客户
14583,6,5,1052.55,4,4,3,443,高价值新客户
14584,169,4,1042.26,1,3,3,133,中价值客户
14585,50,1,157.05,3,1,1,311,潜力客户
14586,277,1,237.36,1,1,1,111,低价值客户
14587,19,9,1601.14,3,4,3,343,高价值忠诚客户
14589,372,1,39.75,1,1,1,111,低价值客户
14591,15,4,1447.14,4,3,3,433,高价值新客户
14592,35,3,570.46,3,3,2,332,忠诚客户
14593,22,3,617.99,3,3,2,332,忠诚客户
14594,7,2,379.83,4,2,2,422,新客户
14595,20,6,1740.6,3,4,4,344,高价值忠诚客户
14597,11,2,883.15,4,2,3,423,新客户
14598,44,1,221.97,3,1,1,311,潜力客户
14600,306,1,393.33000000000004,1,1,2,112,低价值客户
14601,11,1,213.96,4,1,1,411,新客户
14603,275,1,660.0,1,1,2,112,低价值客户
14606,1,93,12156.65,4,4,4,444,高价值新客户
14607,16,14,16569.5,4,4,4,444,高价值新客户
14608,4,4,1785.15,4,3,4,434,高价值新客户
14609,72,4,601.56,2,3,2,232,中价值客户
14616,243,3,406.08000000000004,1,3,2,132,中价值客户
14618,9,3,553.44,4,3,2,432,高价值新客户
14619,246,1,394.44,1,1,2,112,低价值客户
14620,206,2,412.78000000000003,1,2,2,122,低价值客户
14621,1,5,1788.3600000000001,4,4,4,444,高价值新客户
14622,185,1,320.58000000000004,1,1,2,112,低价值客户
14623,32,5,889.25,3,4,3,343,高价值忠诚客户
14624,57,2,225.85,2,2,1,221,低价值客户
14625,196,2,899.63,1,2,3,123,低价值客户
14626,24,4,2791.27,3,3,4,334,忠诚客户
14628,91,2,671.96,2,2,2,222,低价值客户
14629,4,2,959.01,4,2,3,423,新客户
14631,51,3,1006.98,3,3,3,333,忠诚客户
14632,263,1,114.56,1,1,1,111,低价值客户
14633,266,1,344.90000000000003,1,1,2,112,低价值客户
14636,36,2,609.85,3,2,2,322,潜力客户
14638,51,1,443.6,3,1,2,312,潜力客户
14639,52,6,2984.49,2,4,4,244,中价值客户
14640,24,6,2125.08,3,4,4,344,高价值忠诚客户
14641,22,1,110.46,3,1,1,311,潜力客户
14642,59,1,96.12,2,1,1,211,低价值客户
14643,170,2,693.8100000000001,1,2,3,123,低价值客户
14644,68,2,830.76,2,2,3,223,低价值客户
14645,157,2,597.09,1,2,2,122,低价值客户
14646,2,73,280206.02,4,4,4,444,高价值新客户
14647,201,1,243.22,1,1,1,111,低价值客户
14649,5,4,1417.29,4,3,3,433,高价值新客户
14651,67,2,654.6,2,2,2,222,低价值客户
14652,77,1,114.18,2,1,1,211,低价值客户
14653,1,7,1947.55,4,4,4,444,高价值新客户
14655,8,4,1932.23,4,3,4,434,高价值新客户
14656,169,2,291.05,1,2,1,121,低价值客户
14657,18,4,848.22,3,3,3,333,忠诚客户
14658,5,2,247.15,4,2,1,421,新客户
14659,9,9,2529.93,4,4,4,444,高价值新客户
14660,87,2,285.74,2,2,1,221,低价值客户
14661,27,1,107.95,3,1,1,311,潜力客户
14662,29,4,771.17,3,3,3,333,忠诚客户
14664,20,2,637.89,3,2,2,322,潜力客户
14665,61,5,1835.7,2,4,4,244,中价值客户
14666,24,1,195.25,3,1,1,311,潜力客户
14667,11,25,9241.2,4,4,4,444,高价值新客户
14669,242,3,1269.99,1,3,3,133,中价值客户
14670,280,2,411.53,1,2,2,122,低价值客户
14672,235,2,765.55,1,2,3,123,低价值客户
14673,3,5,1736.4,4,4,4,444,高价值新客户
14675,16,1,604.75,4,1,2,412,新客户
14676,31,6,2548.2400000000002,3,4,4,344,高价值忠诚客户
14680,25,16,28754.11,3,4,4,344,高价值忠诚客户
14681,71,3,498.95,2,3,2,232,中价值客户
14682,188,2,52.0,1,2,1,121,低价值客户
14684,26,5,1236.28,3,4,3,343,高价值忠诚客户
14687,107,1,628.38,2,1,2,212,低价值客户
14688,8,21,5630.87,4,4,4,444,高价值新客户
14689,209,1,112.8,1,1,1,111,低价值客户
14690,44,2,371.7,3,2,2,322,潜力客户
14691,31,5,2114.33,3,4,4,344,高价值忠诚客户
14692,137,4,591.55,2,3,2,232,中价值客户
14693,265,1,172.9,1,1,1,111,低价值客户
14696,4,7,2078.95,4,4,4,444,高价值新客户
14697,218,2,188.60999999999999,1,2,1,121,低价值客户
14698,2,5,1250.76,4,4,3,443,高价值新客户
14699,214,1,109.13000000000001,1,1,1,111,低价值客户
14700,32,3,2235.3,3,3,4,334,忠诚客户
14701,11,9,2549.37,4,4,4,444,高价值新客户
14702,1,17,3292.14,4,4,4,444,高价值新客户
14703,15,1,318.17,4,1,2,412,新客户
14704,11,9,1546.91,4,4,3,443,高价值新客户
14705,199,1,179.0,1,1,1,111,低价值客户
14708,3,3,1126.37,4,3,3,433,高价值新客户
14709,15,13,4921.04,4,4,4,444,高价值新客户
14710,14,4,606.13,4,3,2,432,高价值新客户
14711,10,11,2868.8,4,4,4,444,高价值新客户
14712,29,3,917.07,3,3,3,333,忠诚客户
14713,9,11,2666.36,4,4,4,444,高价值新客户
14714,24,1,160.19,3,1,1,311,潜力客户
14715,25,4,867.38,3,3,3,333,忠诚客户
14716,43,2,329.68,3,2,2,322,潜力客户
14719,2,5,1602.13,4,4,3,443,高价值新客户
14720,6,3,663.81,4,3,2,432,高价值新客户
14722,147,1,187.92000000000002,1,1,1,111,低价值客户
14723,10,6,1158.3,4,4,3,443,高价值新客户
14725,25,1,718.08,3,1,3,313,潜力客户
14727,274,1,268.58,1,1,1,111,低价值客户
14729,374,1,313.49,1,1,2,112,低价值客户
14730,1,8,2005.06,4,4,4,444,高价值新客户
14731,47,3,380.02,3,3,2,332,忠诚客户
14732,8,8,2702.4900000000002,4,4,4,444,高价值新客户
14733,16,12,9585.91,4,4,4,444,高价值新客户
14735,4,32,6065.69,4,4,4,444,高价值新客户
14737,4,3,1164.55,4,3,3,433,高价值新客户
14738,43,7,1314.45,3,4,3,343,高价值忠诚客户
14739,4,7,3902.28,4,4,4,444,高价值新客户
14740,197,3,1448.21,1,3,3,133,中价值客户
14741,12,6,1400.34,4,4,3,443,高价值新客户
14744,16,7,1099.98,4,4,3,443,高价值新客户
14745,113,5,1220.26,2,4,3,243,中价值客户
14747,249,1,328.2,1,1,2,112,低价值客户
14748,29,5,1415.75,3,4,3,343,高价值忠诚客户
14752,44,1,389.64,3,1,2,312,潜力客户
14753,87,1,563.15,2,1,2,212,低价值客户
14754,45,2,638.05,3,2,2,322,潜力客户
14755,10,11,5010.28,4,4,4,444,高价值新客户
14756,15,1,738.96,4,1,3,413,新客户
14757,75,1,420.5,2,1,2,212,低价值客户
14758,145,4,1484.06,1,3,3,133,中价值客户
14759,5,3,1625.97,4,3,3,433,高价值新客户
14760,297,1,89.2,1,1,1,111,低价值客户
14761,59,2,255.9,2,2,1,221,低价值客户
14762,264,1,300.52,1,1,1,111,低价值客户
14764,47,1,278.3,3,1,1,311,潜力客户
14765,29,3,254.11,3,3,1,331,忠诚客户
14766,8,6,2473.37,4,4,4,444,高价值新客户
14768,17,2,192.60000000000002,4,2,1,421,新客户
14769,3,8,10674.75,4,4,4,444,高价值新客户
14770,232,2,876.42,1,2,3,123,低价值客户
14772,112,1,139.26,2,1,1,211,低价值客户
14775,58,3,1011.9,2,3,3,233,中价值客户
14776,51,11,2538.3,3,4,4,344,高价值忠诚客户
14778,127,2,730.86,2,2,3,223,低价值客户
14779,281,3,386.15,1,3,2,132,中价值客户
14780,55,2,447.68,2,2,2,222,低价值客户
14782,320,1,200.10000000000002,1,1,1,111,低价值客户
14784,26,2,289.99,3,2,1,321,潜力客户
14785,10,2,77.4,4,2,1,421,新客户
14788,7,2,679.4399999999999,4,2,3,423,新客户
14789,29,1,197.64,3,1,1,311,潜力客户
14790,17,4,745.06,4,3,3,433,高价值新客户
14792,64,1,6.2,2,1,1,211,低价值客户
14793,21,1,228.99,3,1,1,311,潜力客户
14794,3,7,1319.91,4,4,3,443,高价值新客户
14795,166,1,131.45000000000002,1,1,1,111,低价值客户
14796,1,17,8022.49,4,4,4,444,高价值新客户
14798,53,3,173.74,2,3,1,231,中价值客户
14799,51,1,157.7,2,1,1,211,低价值客户
14800,48,12,4339.74,3,4,4,344,高价值忠诚客户
14801,61,1,193.14,2,1,1,211,低价值客户
14803,162,3,845.55,1,3,3,133,中价值客户
14804,9,1,353.27,4,1,2,412,新客户
14805,15,4,554.65,4,3,2,432,高价值新客户
14806,75,1,193.39000000000001,2,1,1,211,低价值客户
14808,40,8,2741.17,3,4,4,344,高价值忠诚客户
14810,41,11,2087.88,3,4,4,344,高价值忠诚客户
14813,370,2,155.43,1,2,1,121,低价值客户
14815,37,2,778.5,3,2,3,323,潜力客户
14816,197,1,271.85,1,1,1,111,低价值客户
14817,200,2,1110.34,1,2,3,123,低价值客户
14818,74,3,657.8,2,3,2,232,中价值客户
14819,64,2,272.07,2,2,1,221,低价值客户
14820,21,4,507.29,3,3,2,332,忠诚客户
14821,367,1,48.800000000000004,1,1,1,111,低价值客户
14823,180,3,321.43,1,3,2,132,中价值客户
14824,10,4,1127.71,4,3,3,433,高价值新客户
14825,4,12,2226.91,4,4,4,444,高价值新客户
14828,197,3,2139.76,1,3,4,134,中价值客户
14829,29,4,697.55,3,3,3,333,忠诚客户
14830,53,1,197.13,2,1,1,211,低价值客户
14834,18,6,1720.3,3,4,4,344,高价值忠诚客户
14836,10,3,102.44999999999999,4,3,1,431,高价值新客户
14837,90,4,1649.5,2,3,3,233,中价值客户
14840,268,1,62.85,1,1,1,111,低价值客户
14841,53,6,3295.76,2,4,4,244,中价值客户
14842,44,4,2824.69,3,3,4,334,忠诚客户
14844,64,4,3189.81,2,3,4,234,中价值客户
14847,149,1,309.4,1,1,2,112,低价值客户
14849,22,25,7930.54,3,4,4,344,高价值忠诚客户
14850,312,1,325.75,1,1,2,112,低价值客户
14851,23,2,511.35,3,2,2,322,潜力客户
14852,58,6,2836.69,2,4,4,244,中价值客户
14853,24,2,475.8,3,2,2,322,潜力客户
14854,78,7,2759.83,2,4,4,244,中价值客户
14855,119,2,645.65,2,2,2,222,低价值客户
14856,36,3,1311.3799999999999,3,3,3,333,忠诚客户
14857,60,2,1173.12,2,2,3,223,低价值客户
14859,13,4,1353.74,4,3,3,433,高价值新客户
14860,19,1,170.32,3,1,1,311,潜力客户
14861,52,1,125.79,2,1,1,211,低价值客户
14862,26,2,841.1999999999999,3,2,3,323,潜力客户
14863,29,1,266.76,3,1,1,311,潜力客户
14865,7,2,52.2,4,2,1,421,新客户
14866,11,12,14389.9,4,4,4,444,高价值新客户
14867,186,3,710.28,1,3,3,133,中价值客户
14868,3,8,2953.59,4,4,4,444,高价值新客户
14869,9,2,725.7,4,2,3,423,新客户
14870,262,1,327.25,1,1,2,112,低价值客户
14871,3,4,522.38,4,3,2,432,高价值新客户
14873,210,1,519.68,1,1,2,112,低价值客户
14875,108,2,1465.3200000000002,2,2,3,223,低价值客户
14878,13,9,1485.54,4,4,3,443,高价值新客户
14880,77,3,706.19,2,3,3,233,中价值客户
14881,20,1,255.4,3,1,1,311,潜力客户
14882,27,2,589.7,3,2,2,322,潜力客户
14883,19,6,761.59,3,4,3,343,高价值忠诚客户
14885,132,1,765.3199999999999,2,1,3,213,低价值客户
14886,253,1,364.8,1,1,2,112,低价值客户
14887,79,1,1862.0,2,1,4,214,低价值客户
14888,207,1,369.2,1,1,2,112,低价值客户
14889,336,1,135.9,1,1,1,111,低价值客户
14890,254,1,125.65,1,1,1,111,低价值客户
14891,148,2,554.38,1,2,2,122,低价值客户
14893,10,2,1237.8500000000001,4,2,3,423,新客户
14894,85,1,655.75,2,1,2,212,低价值客户
14895,8,20,11138.710000000001,4,4,4,444,高价值新客户
14896,205,2,468.77000000000004,1,2,2,122,低价值客户
14897,8,4,1366.38,4,3,3,433,高价值新客户
14898,23,6,1303.52,3,4,3,343,高价值忠诚客户
14901,11,9,1421.29,4,4,3,443,高价值新客户
14902,26,1,332.66,3,1,2,312,潜力客户
14903,21,5,2810.63,3,4,4,344,高价值忠诚客户
14904,2,2,1025.44,4,2,3,423,新客户
14905,158,2,616.15,1,2,2,122,低价值客户
14907,3,7,3501.1,4,4,4,444,高价值新客户
14908,74,1,277.8,2,1,1,211,低价值客户
14910,3,4,434.35,4,3,2,432,高价值新客户
14911,1,201,143825.06,4,4,4,444,高价值新客户
14912,17,2,867.85,4,2,3,423,新客户
14913,36,4,1227.43,3,3,3,333,忠诚客户
14915,91,2,307.48,2,2,2,222,低价值客户
14916,71,4,1268.98,2,3,3,233,中价值客户
14918,116,2,1610.15,2,2,3,223,低价值客户
14920,213,2,977.77,1,2,3,123,低价值客户
14921,30,2,1316.07,3,2,3,323,潜力客户
14923,51,1,749.1,2,1,3,213,低价值客户
14924,246,1,310.05,1,1,2,112,低价值客户
14929,32,1,223.88,3,1,1,311,潜力客户
14930,109,3,2372.86,2,3,4,234,中价值客户
14931,5,5,1257.68,4,4,3,443,高价值新客户
14932,366,1,363.53,1,1,2,112,低价值客户
14934,82,2,1890.94,2,2,4,224,低价值客户
14935,297,1,1784.71,1,1,4,114,低价值客户
14936,34,8,8137.02,3,4,4,344,高价值忠诚客户
14937,57,3,1621.88,2,3,3,233,中价值客户
14944,30,12,5900.25,3,4,4,344,高价值忠诚客户
14946,14,1,100.9,4,1,1,411,新客户
14947,72,2,290.82,2,2,1,221,低价值客户
14948,23,6,1101.97,3,4,3,343,高价值忠诚客户
14950,19,1,371.2,3,1,2,312,潜力客户
14951,79,1,311.69,2,1,2,212,低价值客户
14952,60,11,8099.49,2,4,4,244,中价值客户
14953,25,1,289.82,3,1,1,311,潜力客户
14954,12,1,336.17,4,1,2,412,新客户
14957,253,1,58.49,1,1,1,111,低价值客户
14958,147,3,499.68,1,3,2,132,中价值客户
14959,64,4,695.42,2,3,3,233,中价值客户
14960,8,2,221.27,4,2,1,421,新客户
14961,11,9,7044.68,4,4,4,444,高价值新客户
14962,271,1,126.7,1,1,1,111,低价值客户
14963,10,5,1487.8,4,4,3,443,高价值新客户
14964,247,1,206.21,1,1,1,111,低价值客户
14965,96,2,599.0,2,2,2,222,低价值客户
14966,15,1,191.32,4,1,1,411,新客户
14967,50,1,463.8,3,1,2,312,潜力客户
14968,30,1,147.59,3,1,1,311,潜力客户
14970,68,4,1592.06,2,3,3,233,中价值客户
14971,35,3,1116.57,3,3,3,333,忠诚客户
14972,128,1,114.77,2,1,1,211,低价值客户
14973,107,3,1314.45,2,3,3,233,中价值客户
14974,37,1,114.39,3,1,1,311,潜力客户
14975,57,1,279.94,2,1,1,211,低价值客户
14976,57,7,790.86,2,4,3,243,中价值客户
14978,72,5,1931.42,2,4,4,244,中价值客户
14981,246,1,102.12,1,1,1,111,低价值客户
14984,19,2,213.27,3,2,1,321,潜力客户
14985,198,2,296.75,1,2,1,121,低价值客户
14987,16,2,326.4,4,2,2,422,新客户
14988,212,1,334.54,1,1,2,112,低价值客户
14995,39,2,233.23000000000002,3,2,1,321,潜力客户
14997,46,3,546.1999999999999,3,3,2,332,忠诚客户
14998,170,2,429.87,1,2,2,122,低价值客户
15000,48,1,490.52,3,1,2,312,潜力客户
15002,116,4,1641.76,2,3,3,233,中价值客户
15004,147,1,1246.32,1,1,3,113,低价值客户
15005,16,28,6316.57,4,4,4,444,高价值新客户
15006,51,1,502.09,2,1,2,212,低价值客户
15007,159,1,156.91,1,1,1,111,低价值客户
15009,12,3,1261.78,4,3,3,433,高价值新客户
15010,36,1,308.94,3,1,2,312,潜力客户
15012,54,2,423.04,2,2,2,222,低价值客户
15014,43,2,260.17,3,2,1,321,潜力客户
15016,173,1,170.04,1,1,1,111,低价值客户
15017,34,1,125.58,3,1,1,311,潜力客户
15018,39,3,496.21000000000004,3,3,2,332,忠诚客户
15019,267,1,266.0,1,1,1,111,低价值客户
15021,9,9,1914.82,4,4,4,444,高价值新客户
15022,12,4,905.04,4,3,3,433,高价值新客户
15023,3,11,6802.76,4,4,4,444,高价值新客户
15024,10,10,1661.33,4,4,3,443,高价值新客户
15025,33,1,377.01,3,1,2,312,潜力客户
15026,80,3,469.0,2,3,2,232,中价值客户
15027,31,4,1066.1499999999999,3,3,3,333,忠诚客户
15028,8,4,627.13,4,3,2,432,高价值新客户
15030,72,2,518.28,2,2,2,222,低价值客户
15031,4,4,668.14,4,3,2,432,高价值新客户
15032,256,3,4959.1,1,3,4,134,中价值客户
15033,5,10,2586.67,4,4,4,444,高价值新客户
15034,16,8,4308.61,4,4,4,444,高价值新客户
15035,90,1,252.73000000000002,2,1,1,211,低价值客户
15036,72,3,465.55,2,3,2,232,中价值客户
15038,59,6,705.49,2,4,3,243,中价值客户
15039,10,47,19914.44,4,4,4,444,高价值新客户
15041,170,1,180.35,1,1,1,111,低价值客户
15042,199,1,135.93,1,1,1,111,低价值客户
15043,31,1,537.0,3,1,2,312,潜力客户
15044,19,17,7700.2300000000005,3,4,4,344,高价值忠诚客户
15045,152,2,735.66,1,2,3,123,低价值客户
15046,9,15,5213.7699999999995,4,4,4,444,高价值新客户
15047,270,1,343.62,1,1,2,112,低价值客户
15048,65,4,384.05,2,3,2,232,中价值客户
15049,274,1,121.17000000000002,1,1,1,111,低价值客户
15050,25,3,1782.09,3,3,4,334,忠诚客户
15051,23,3,1391.61,3,3,3,333,忠诚客户
15052,319,1,215.78,1,1,1,111,低价值客户
15053,5,3,697.79,4,3,3,433,高价值新客户
15054,12,2,302.1,4,2,1,421,新客户
15057,275,2,1489.5,1,2,3,123,低价值客户
15058,25,11,2124.9900000000002,3,4,4,344,高价值忠诚客户
15059,41,9,1337.72,3,4,3,343,高价值忠诚客户
15060,8,4,303.09,4,3,1,431,高价值新客户
15061,4,48,54534.14,4,4,4,444,高价值新客户
15062,71,4,987.86,2,3,3,233,中价值客户
15063,213,1,370.79999999999995,1,1,2,112,低价值客户
15065,38,4,3158.13,3,3,4,334,忠诚客户
15066,53,1,893.59,2,1,3,213,低价值客户
15067,78,3,1744.76,2,3,4,234,中价值客户
15068,46,2,553.36,3,2,2,322,潜力客户
15069,179,1,1109.53,1,1,3,113,低价值客户
15070,373,1,106.2,1,1,1,111,低价值客户
15071,94,2,982.07,2,2,3,223,低价值客户
15073,10,3,1043.41,4,3,3,433,高价值新客户
15074,105,1,748.87,2,1,3,213,低价值客户
15075,78,1,773.03,2,1,3,213,低价值客户
15076,173,1,880.85,1,1,3,113,低价值客户
15078,7,32,9743.11,4,4,4,444,高价值新客户
15079,213,4,895.61,1,3,3,133,中价值客户
15081,22,5,504.8,3,4,2,342,高价值忠诚客户
15083,257,1,88.2,1,1,1,111,低价值客户
15087,282,1,306.94,1,1,1,111,低价值客户
15088,21,2,1160.07,3,2,3,323,潜力客户
15089,10,6,2420.84,4,4,4,444,高价值新客户
15090,308,1,381.32,1,1,2,112,低价值客户
15091,68,1,480.71,2,1,2,212,低价值客户
15092,215,2,457.81,1,2,2,122,低价值客户
15093,18,6,4597.02,3,4,4,344,高价值忠诚客户
15095,104,4,1370.6,2,3,3,233,中价值客户
15096,43,1,219.39000000000001,3,1,1,311,潜力客户
15097,4,1,248.08,4,1,1,411,新客户
15098,182,3,39916.5,1,3,4,134,中价值客户
15099,84,1,410.48,2,1,2,212,低价值客户
15100,334,3,876.0,1,3,3,133,中价值客户
15101,9,2,317.53,4,2,2,422,新客户
15103,31,2,703.36,3,2,3,323,潜力客户
15104,197,2,1027.44,1,2,3,123,低价值客户
15105,18,7,2298.93,3,4,4,344,高价值忠诚客户
15106,18,5,1422.52,3,4,3,343,高价值忠诚客户
15107,311,6,319.5,1,4,2,142,中价值客户
15108,142,4,1300.25,2,3,3,233,中价值客户
15109,246,1,484.95,1,1,2,112,低价值客户
15110,24,4,996.1,3,3,3,333,忠诚客户
15111,29,3,1567.48,3,3,3,333,忠诚客户
15113,10,3,3609.33,4,3,4,434,高价值新客户
15114,30,10,2760.56,3,4,4,344,高价值忠诚客户
15115,18,1,340.11,3,1,2,312,潜力客户
15116,18,4,1352.75,3,3,3,333,忠诚客户
15117,15,5,1551.78,4,4,3,443,高价值新客户
15118,134,1,244.8,2,1,1,211,低价值客户
15119,246,1,266.4,1,1,1,111,低价值客户
15120,134,1,358.82,2,1,2,212,低价值客户
15121,50,2,457.72,3,2,2,322,潜力客户
15122,114,3,1633.78,2,3,3,233,中价值客户
15123,7,2,2199.31,4,2,4,424,新客户
15124,23,2,184.19,3,2,1,321,潜力客户
15125,25,15,11528.48,3,4,4,344,高价值忠诚客户
15127,66,1,406.53,2,1,2,212,低价值客户
15128,60,4,1471.0,2,3,3,233,中价值客户
15129,50,11,3447.4,3,4,4,344,高价值忠诚客户
15130,170,1,330.11,1,1,2,112,低价值客户
15132,18,5,977.9300000000001,3,4,3,343,高价值忠诚客户
15133,128,3,982.42,2,3,3,233,中价值客户
15134,15,8,1387.99,4,4,3,443,高价值新客户
15135,239,1,139.05,1,1,1,111,低价值客户
15136,3,4,1286.7,4,3,3,433,高价值新客户
15139,240,2,178.96,1,2,1,121,低价值客户
15140,52,7,2354.25,2,4,4,244,中价值客户
15142,46,1,498.74,3,1,2,312,潜力客户
15143,226,1,259.45,1,1,1,111,低价值客户
15144,8,17,6580.44,4,4,4,444,高价值新客户
15145,4,4,1194.73,4,3,3,433,高价值新客户
15146,165,2,1327.16,1,2,3,123,低价值客户
15147,240,1,623.5,1,1,2,112,低价值客户
15148,11,1,301.29,4,1,1,411,新客户
15149,134,1,520.8000000000001,2,1,2,212,低价值客户
15150,17,10,5314.47,4,4,4,444,高价值新客户
15152,10,13,4745.69,4,4,4,444,高价值新客户
